UniversalMessageId,SenderUserId,SenderScreenName,SenderListedName,Sender Followers Count,SenderInfluencerScore,OriginalAuthor,OriginalAuthorProfileLink,Message,MessageType,CreatedTime,Language,MediaTypeList,Permalink,Retweets,Tweet Generator,Favorites,Spam,Sentiment,Location,Country,State,City,Latitude,Longitude,Vader,TextBlob,Number_Words,LH_positive,LH_negative,OF_positive,OF_negative,Eastern Time,Day,cleaned
TWITTER_8_1301480821325398017,1259805974,KristenKDinger,Kristen Keely-Dinger,620,51,,,"RT @HealingTrust Unless it’s extended, the census completion deadline is quickly approaching.  Make sure that you and the people in your life are counted by completing it today! #CountMidTN #uscensus #census
ow.ly/cxb650Bc6OI",Twitter Retweet,23:02.8,English,LINK,https://twitter.com/KristenKDinger/status/1301480821325398017,,Twitter for iPhone,,FALSE,NEUTRAL,"Nashville, Tennessee, United States",United States,Tennessee,Nashville,36.16589,-86.78444,0.3802,0.208333333,35,0,0,1,0,23:02.8,9/3/2020,rt healingtrust unless it’ extend complet deadlin quickli approach make sure peopl life count complet today countmidtn uscensu ow ly cxb650bc6oi
TWITTER_8_1228094156456615936,9211912,benosteen,Ben O'Steen,3567,81,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,10:38.4,English,VIDEO,https://twitter.com/show/status/1228094156456615936,,TweetDeck,,FALSE,NEUTRAL,"Los Angeles, California, United States",United States,California,Los Angeles,34.05223,-118.24368,-0.3346,0,44,1,3,0,0,10:38.4,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_2_1232748918540140544,8.01E+17,axios,axios,322183,73,,,"Community leaders are concerned that historically hard-to-count residents will be even harder to count in this year's census, thanks to technological hurdles and increased distrust in government.
axios.com/2020-census-ac…",Twitter Update,27:00.2,English,LINK,https://twitter.com/show/status/1232748918540140544,5,TweetDeck,0,FALSE,NEGATIVE,,Unknown,,,,,0.296,0.016666667,35,0,3,0,1,27:00.2,2/26/2020,commun leader concern histor hard count resid even harder count year thank technolog hurdl increas distrust govern axio com 2020 ac…
TWITTER_8_1247207836100280327,2768274697,cwescarter1,Carl Carter,35,59,sun_cel,https://twitter.com/SUN,"RT @sun_cel @JoyAnnReid I saw a good point the other day which hasn't gotten as much traction as it should.
If we trust people to send the census questionnaire through the mail and online, why again do we not trust mail-in voting?",Twitter Retweet,01:34.8,English,,https://twitter.com/show/status/1247207836100280327,,Twitter Web App,,FALSE,NEUTRAL,,Unknown,,,,,0.8591,0.129166667,44,4,0,1,0,01:34.8,4/6/2020,rt sun cel joyannreid saw good point day gotten much traction peopl send questionnair mail onlin mail vote
TWITTER_8_1237953569820639233,471636024,richie06973,Kurt,57,44,JimBovard,https://twitter.com/James Bovard,"RT @JimBovard My Corbett Report interview on the Dark History of the Census. Trust the Census? Tell it to the Japanese-Americans.

youtube.com/watch?v=sSz3aj…",Twitter Retweet,08:25.8,English,LINK,https://twitter.com/show/status/1237953569820639233,,Twitter for Android,,FALSE,NEUTRAL,,United States,Minnesota,,46.25024,-94.25055,0.5661,-0.0375,27,1,1,0,1,08:25.8,3/12/2020,rt jimbovard corbett report interview dark histori tell japanes american youtub com watch v ssz3aj…
TWITTER_8_1250184611377766400,7.57E+17,Donnamusgrove1,Donna Musgrove #VetsResistSupportSquadron,4133,82,,,RT @hansilowang This is why I created @faircount - to ensure that everyone here is included in the narrative of America. Delaying the Census may erase marginalized communities and cost them political power & economic power. We cannot trust the Trump administration to have good intentions. 👀,Twitter Retweet,10:13.3,English,,https://www.twitter.com/Donnamusgrove1/status/1250184611377766400,,,,FALSE,NEUTRAL,"Washington, D.C., Washington, D.C., United States",United States,"Washington, D.C.","Washington, D.C.",38.89511,-77.03637,0.5856,0.2,45,3,2,1,0,10:13.3,4/14/2020,rt hansilowang creat faircount ensur everyon includ narr america delay may eras margin commun cost polit power econom power cannot trump administr good intent 👀
TWITTER_8_1228298380377542657,77739534,doctecazoid,Tom (inching his way to 5k) O'Neill,3919,80,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,42:09.2,English,VIDEO,https://twitter.com/show/status/1228298380377542657,,Twitter for Android,,FALSE,NEUTRAL,,United States,,,39.76,-98.5,-0.3346,0,44,1,3,0,0,42:09.2,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1291153373119623169,15149530,trishastl,Trish_Aumann,653,59,,,"RT @CCTrustees Results from the 2020 census will determine how much support community colleges get. Here's what trustees can do to encourage participation.
perspectives.acct.org/stories/the-po…",Twitter Retweet,25:27.3,English,LINK,https://www.twitter.com/trishastl/status/1291153373119623169,,Twitter for iPhone,,FALSE,NEUTRAL,"St. Louis, Missouri, United States",United States,Missouri,St. Louis,38.62727,-90.19789,0.743,0.066666667,30,2,0,0,0,25:27.3,8/5/2020,rt cctruste result 2020 determin much support commun colleg get truste encourag particip perspect acct org stori po…
TWITTER_8_1228158062038409218,1101704298,MartinB323,MartinB323 #Biden2020,259,66,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,24:34.7,English,VIDEO,https://twitter.com/show/status/1228158062038409218,,Twitter for Android,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,24:34.7,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_7_1250100397617938434,4441387043,emmartin173,Emm Martin,246,58,,,"@uscensusbureau trust Republicans and Trump with online census and mark yourself as a fool...and, you and your state will pay the price.",Twitter Reply,35:35.2,English,,https://twitter.com/emmartin173/status/1250100397617938434,,Twitter Web App,,FALSE,NEUTRAL,,Unknown,,,,,0.4404,0,23,2,1,0,0,35:35.2,4/14/2020,uscensusbureau republican trump onlin mark fool state pay price
TWITTER_8_1228379972135510017,65629463,MDTBERRY,Mrs. F. T.,34,48,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,06:22.2,English,VIDEO,https://twitter.com/show/status/1228379972135510017,,Twitter for iPhone,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,06:22.2,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1297671347988881409,589606816,MarciaBunney,MarciaBunney,14777,94,,,"RT @TomthunkitsMind THIS IS A CRISIS. A TRUE CRISIS. I know we are not trusting the Government right now, I get it. But ALL OF US MUST FILL THIS OUT. If not programs get CUT. They won't fund fundamental things we count on. PLEASE PLEASE PLEASE DO YOUR CENSUS AND REACH OUT TO THOSE WHO HAVEN'T!",Twitter Retweet,05:33.6,English,,https://twitter.com/MarciaBunney/status/1297671347988881409,,Twitter for iPhone,,FALSE,NEGATIVE,,United States,California,,37.25022,-119.75126,0.9264,0.090816327,58,3,2,1,0,05:33.6,8/23/2020,rt tomthunkitsmind crisi true crisi know trust govern right get us must fill program get cut fund fundament thing count pleas pleas pleas reach
TWITTER_8_1231051633586556928,14162855,mamabare135_2,MamaBare135.2,894,59,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,02:35.9,English,VIDEO,https://twitter.com/show/status/1231051633586556928,,Twitter for iPhone,,FALSE,NEUTRAL,,United States,Ohio,,40.25034,-83.00018,-0.3346,0,44,1,3,0,0,02:35.9,2/21/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1247267749841317890,3219680120,Fran_Neena20409,Mary Frank,3183,89,julielosibin,https://twitter.com/Julie Osibin,RT @julielosibin I’m curious as to why the government trusts us to send in our census by mail but not vote by mail? In this upside down world I’d like a serious answer to this question.,Twitter Retweet,59:39.3,English,,https://twitter.com/show/status/1247267749841317890,,Twitter Web App,,FALSE,NEUTRAL,,United States,Minnesota,,46.25024,-94.25055,0.6705,-0.172222222,38,1,0,0,0,59:39.3,4/6/2020,rt julielosibin i’m curiou govern trust us send mail vote mail upsid world i’d like seriou answer question
TWITTER_7_1270841235733975045,350350654,PortageParkGal,D,6,20,,,@MarthaBG @DanRather We all need this option.   If the census is trusted by mail...,Twitter Reply,12:16.3,English,,https://www.twitter.com/PortageParkGal/status/1270841235733975045,,,,FALSE,NEUTRAL,,Unknown,,,,,0.4767,0,14,1,0,0,0,12:16.3,6/10/2020,marthabg danrath need option trust mail
TWITTER_8_1288778590230896647,67871827,immigrants24,Immigrants News,2022,64,,,"RT @CSPANnow 1-Heads of Facebook, Amazon, Apple & Google Testify on Antitrust Law, Part 3
2-Hearing on the Census & Undocumented Immigrants
3-Oral Histories: Courtland Cox
c-span.org/schedule/?utim…",Twitter Retweet,08:54.9,English,LINK,https://www.twitter.com/immigrants24/status/1288778590230896647,,immigration news 24,,FALSE,NEUTRAL,,Unknown,,,,,0.1779,0,32,0,1,0,1,08:54.9,7/30/2020,rt cspannow 1 head facebook amazon appl googl testifi antitrust law part 3 2 hear undocu immigr 3 oral histori courtland cox c span org schedul utim…
TWITTER_7_1263437222189109249,389283797,CallMeBigChonky,NotoriousNAC,15,34,,,"@SavedBaldGuy @Rustyshackalfo2 @LGBTQVoter @charliekirk11 How can we trust Election Day voter registration documents, IDs, birth certificates, passports, educational transcripts, tax returns and tax payments, utilities, parking fines, vehicle stickers, census forms, military ballots to go through the mail either.",Twitter Reply,51:22.0,English,,https://www.twitter.com/CallMeBigChonky/status/1263437222189109249,,,1,FALSE,NEUTRAL,,Unknown,,,,,0.5106,0.075,39,1,0,0,0,51:22.0,5/21/2020,savedbaldguy rustyshackalfo2 lgbtqvoter charliekirk11 elect day voter registr document id birth certif passport educ transcript tax return tax payment util park fine vehicl sticker form militari ballot go mail either
TWITTER_8_1249891868571136001,16930193,universallove,SWA,324,66,,,RT @hansilowang This is why I created @faircount - to ensure that everyone here is included in the narrative of America. Delaying the Census may erase marginalized communities and cost them political power & economic power. We cannot trust the Trump administration to have good intentions. 👀,Twitter Retweet,46:58.0,English,,https://www.twitter.com/universallove/status/1249891868571136001,,,,FALSE,NEUTRAL,,Unknown,,,,,0.5856,0.2,45,3,2,1,0,46:58.0,4/13/2020,rt hansilowang creat faircount ensur everyon includ narr america delay may eras margin commun cost polit power econom power cannot trump administr good intent 👀
TWITTER_8_1250101859647438857,34527814,chamuda,becca,100,62,,,RT @hansilowang This is why I created @faircount - to ensure that everyone here is included in the narrative of America. Delaying the Census may erase marginalized communities and cost them political power & economic power. We cannot trust the Trump administration to have good intentions. 👀,Twitter Retweet,41:23.8,English,,https://www.twitter.com/chamuda/status/1250101859647438857,,,,FALSE,NEUTRAL,,Unknown,,,,,0.5856,0.2,45,3,2,1,0,41:23.8,4/14/2020,rt hansilowang creat faircount ensur everyon includ narr america delay may eras margin commun cost polit power econom power cannot trump administr good intent 👀
TWITTER_8_1231033361411514368,612832554,VAPolitical,VAPolitical,5059,80,SenatorMenendez,https://twitter.com/Senator Bob Menendez,"RT @SenatorMenendez This is a low blow—even for the RNC.

We need to make sure EVERYONE is counted. This deceptive act is designed for one thing: to spread confusion, fear, and distrust ahead of the #2020Census. latimes.com/politics/story…",Twitter Retweet,49:59.5,English,LINK,https://twitter.com/show/status/1231033361411514368,,Twitter for iPhone,,FALSE,NEGATIVE,,Unknown,,,,,-0.7906,0.125,41,0,5,1,2,49:59.5,2/21/2020,rt senatormenendez low blow—even rnc need make sure everyon count decept act design one thing spread confus fear distrust ahead 2020censu latim com polit story…
